B45:,R96,R66,R99,R40,R36,R64,R17,R10,R69,R50,R0,R32,R77,R94,R31,R87,R80,R11,R58,R41,R8,R85,R23,R3,R45,R48,R83,R21,R15,R54,R97,R88,R19,R25,R14,R78,R34,R39,R73,R56,R38,R75,R4,R18,R53,R70,R79,R98,R2,R16,R71,R84,R52,R82,R57,R62,R47,R61,R81,R51,R67,R5,R26,R68,R95,R60,R86,R89,R76,R72,R74,R13,R24,R22,R7,R65,R46,R37,R12,R92,R33,R27,R55,R9,R59,R20,R42,R91,R93,R28,R44,R1,R63,R49,R35,R29,R43,R30,R90,R6,
B46:,R61,R9,R50,R84,R65,R67,R85,R80,R77,R12,R95,R31,R98,R81,R3,R44,R4,R83,R60,R97,R8,R71,R70,R35,R21,R0,R56,R51,R94,R89,R2,R62,R10,R16,R20,R5,R52,R57,R29,R39,R92,R90,R33,R46,R59,R43,R41,R11,R32,R26,R45,R47,R37,R40,R86,R49,R74,R19,R28,R55,R64,R34,R15,R87,R25,R1,R42,R78,R96,R24,R22,R91,R18,R17,R75,R58,R38,R48,R6,R30,R14,R82,R7,R23,R76,R13,R72,R54,R53,R63,R79,R66,R73,R93,R27,R68,R88,R36,R99,R69,
B47:,R23,R72,R67,R48,R88,R4,R42,R89,R65,R38,R79,R64,R8,R5,R55,R26,R50,R35,R63,R14,R77,R91,R51,R76,R31,R69,R41,R15,R13,R1,R43,R37,R44,R34,R82,R52,R53,R70,R45,R85,R66,R93,R3,R46,R12,R30,R83,R47,R29,R92,R73,R58,R21,R18,R33,R36,R78,R57,R59,R75,R39,R94,R19,R11,R28,R0,R56,R68,R96,R81,R40,R7,R2,R25,R24,R62,R98,R6,R84,R20,R60,R32,R49,R10,R27,R61,R87,R74,R86,R17,R54,R71,R99,R16,R95,R80,R90,R22,R9,R97,
B48:,R79,R25,R47,R72,R33,R95,R54,R76,R26,R24,R30,R62,R61,R41,R73,R67,R32,R22,R52,R11,R94,R53,R69,R57,R49,R88,R96,R83,R3,R86,R38,R10,R1,R7,R2,R78,R27,R60,R5,R15,R65,R37,R99,R0,R85,R48,R64,R77,R58,R45,R6,R29,R51,R97,R16,R56,R55,R98,R43,R12,R40,R28,R93,R74,R70,R31,R87,R63,R90,R39,R92,R9,R82,R75,R4,R46,R50,R42,R17,R18,R81,R13,R66,R23,R14,R80,R34,R91,R35,R71,R8,R20,R44,R59,R84,R36,R89,R68,R21,R19,
B49:,R29,R99,R62,R40,R76,R15,R56,R92,R44,R31,R13,R66,R36,R85,R43,R73,R11,R38,R24,R87,R78,R19,R3,R33,R7,R22,R5,R96,R12,R46,R35,R67,R54,R95,R26,R77,R60,R53,R41,R82,R20,R65,R39,R52,R71,R4,R23,R14,R61,R74,R79,R1,R59,R47,R69,R8,R72,R28,R90,R55,R81,R86,R88,R42,R48,R10,R49,R89,R94,R93,R68,R63,R25,R9,R75,R0,R30,R98,R2,R80,R57,R16,R6,R51,R58,R45,R17,R50,R21,R83,R27,R18,R32,R91,R34,R37,R64,R70,R84,R97,
B50:,R82,R10,R98,R20,R26,R33,R97,R86,R95,R56,R45,R16,R44,R7,R69,R67,R43,R29,R55,R23,R58,R76,R5,R19,R51,R17,R36,R81,R57,R65,R46,R28,R15,R11,R52,R91,R90,R25,R70,R74,R2,R78,R75,R31,R38,R30,R54,R0,R6,R68,R21,R61,R79,R12,R22,R3,R62,R1,R60,R59,R94,R85,R84,R34,R47,R9,R53,R50,R83,R80,R27,R77,R8,R88,R37,R41,R96,R64,R40,R87,R35,R32,R71,R42,R49,R18,R93,R63,R48,R4,R92,R14,R73,R99,R39,R72,R89,R24,R13,R66,
B51:,R60,R28,R11,R99,R24,R21,R43,R48,R95,R6,R39,R22,R29,R8,R18,R77,R41,R38,R20,R68,R66,R58,R67,R97,R4,R91,R19,R50,R98,R94,R47,R92,R32,R16,R13,R93,R90,R64,R70,R78,R57,R84,R85,R23,R17,R7,R81,R55,R26,R25,R62,R27,R36,R12,R83,R9,R63,R40,R79,R74,R35,R33,R37,R0,R75,R89,R71,R59,R72,R3,R31,R96,R42,R80,R14,R54,R10,R56,R61,R69,R44,R88,R49,R46,R52,R65,R30,R34,R87,R15,R1,R5,R2,R73,R82,R45,R53,R86,R51,R76,
B52:,R50,R81,R93,R59,R67,R16,R85,R21,R80,R94,R91,R4,R70,R17,R51,R82,R47,R34,R87,R36,R65,R18,R15,R45,R10,R96,R23,R40,R25,R26,R32,R84,R28,R98,R95,R1,R14,R38,R75,R24,R79,R46,R76,R88,R62,R37,R57,R69,R78,R58,R90,R66,R99,R5,R27,R3,R48,R43,R49,R68,R83,R29,R35,R19,R55,R39,R60,R73,R2,R89,R72,R97,R41,R33,R0,R77,R11,R30,R56,R7,R54,R20,R44,R22,R53,R8,R86,R6,R63,R31,R12,R13,R61,R52,R71,R42,R74,R92,R9,R64,
B53:,R31,R3,R83,R88,R84,R40,R97,R78,R79,R11,R17,R41,R44,R96,R64,R29,R73,R20,R80,R60,R21,R19,R4,R51,R12,R75,R14,R61,R26,R38,R54,R8,R89,R98,R99,R59,R71,R81,R36,R68,R87,R86,R66,R57,R50,R39,R16,R10,R1,R63,R0,R95,R56,R94,R5,R91,R85,R34,R2,R35,R27,R70,R82,R52,R72,R42,R15,R62,R76,R6,R65,R55,R53,R47,R77,R92,R30,R90,R7,R23,R25,R46,R58,R33,R24,R43,R13,R74,R32,R69,R48,R93,R45,R49,R22,R37,R28,R9,R18,R67,
B54:,R87,R66,R82,R11,R37,R0,R86,R6,R14,R23,R54,R61,R5,R60,R67,R29,R48,R73,R85,R75,R28,R13,R41,R88,R77,R33,R38,R71,R63,R39,R91,R20,R31,R57,R79,R34,R99,R53,R7,R22,R93,R95,R50,R44,R17,R47,R97,R96,R3,R90,R92,R83,R70,R56,R43,R21,R74,R72,R69,R52,R49,R78,R64,R36,R42,R16,R8,R1,R4,R98,R68,R62,R46,R84,R27,R24,R76,R65,R35,R58,R2,R25,R26,R81,R59,R80,R9,R18,R55,R10,R89,R15,R94,R12,R30,R40,R19,R32,R51,R45,
B55:,R59,R21,R75,R61,R53,R18,R99,R83,R88,R24,R37,R97,R1,R51,R27,R85,R28,R11,R12,R22,R70,R73,R32,R33,R42,R65,R15,R6,R26,R80,R94,R71,R63,R76,R56,R36,R55,R84,R44,R60,R16,R98,R9,R38,R39,R49,R54,R82,R69,R20,R3,R13,R41,R8,R91,R57,R72,R87,R67,R68,R93,R46,R74,R95,R47,R86,R2,R78,R77,R5,R64,R34,R10,R29,R50,R52,R43,R0,R7,R30,R23,R4,R48,R14,R66,R19,R45,R89,R81,R31,R62,R40,R96,R92,R35,R90,R25,R58,R17,R79,
B56:,R34,R42,R31,R6,R61,R67,R45,R88,R81,R68,R73,R94,R77,R13,R59,R57,R72,R43,R10,R36,R79,R7,R69,R37,R0,R35,R82,R33,R41,R99,R51,R8,R20,R83,R71,R18,R4,R2,R78,R76,R12,R53,R95,R5,R21,R22,R23,R25,R96,R89,R27,R84,R24,R98,R17,R11,R52,R65,R97,R86,R66,R49,R93,R26,R46,R92,R64,R60,R85,R9,R3,R54,R80,R55,R40,R70,R91,R47,R74,R1,R30,R75,R29,R58,R16,R87,R28,R15,R63,R50,R62,R56,R14,R38,R19,R39,R48,R32,R90,R44,
B57:,R4,R0,R55,R72,R75,R52,R96,R12,R1,R43,R33,R8,R38,R50,R95,R49,R25,R13,R2,R21,R22,R94,R54,R85,R6,R10,R83,R29,R23,R40,R34,R77,R87,R26,R11,R97,R3,R41,R53,R46,R90,R74,R17,R93,R45,R9,R39,R62,R88,R37,R99,R76,R89,R7,R31,R70,R79,R5,R24,R82,R14,R69,R91,R35,R42,R71,R61,R18,R51,R58,R64,R63,R56,R48,R73,R15,R67,R47,R81,R84,R68,R30,R80,R16,R36,R44,R65,R92,R86,R59,R78,R60,R20,R57,R66,R32,R28,R27,R98,R19,
B58:,R97,R87,R20,R94,R75,R2,R5,R23,R76,R31,R50,R62,R12,R71,R80,R91,R30,R45,R96,R99,R1,R52,R39,R6,R65,R17,R57,R13,R84,R19,R10,R54,R32,R18,R25,R53,R92,R8,R82,R11,R47,R15,R37,R64,R60,R56,R69,R95,R90,R24,R4,R3,R7,R89,R36,R66,R55,R77,R46,R83,R59,R9,R33,R74,R27,R43,R14,R51,R0,R41,R63,R85,R22,R42,R68,R79,R49,R78,R61,R81,R40,R67,R98,R34,R86,R16,R38,R93,R35,R21,R29,R44,R70,R88,R28,R48,R26,R72,R73,R58,
B59:,R3,R81,R62,R43,R55,R1,R6,R66,R39,R0,R42,R78,R27,R45,R22,R40,R38,R35,R5,R52,R19,R93,R28,R21,R33,R30,R76,R70,R47,R77,R46,R61,R31,R14,R51,R96,R92,R15,R88,R13,R97,R25,R57,R63,R32,R79,R37,R49,R9,R94,R12,R74,R65,R68,R17,R34,R89,R60,R86,R98,R90,R69,R71,R7,R54,R84,R67,R10,R23,R80,R48,R8,R56,R20,R72,R4,R75,R85,R50,R44,R18,R95,R29,R83,R73,R11,R24,R36,R82,R2,R41,R16,R58,R87,R53,R26,R64,R59,R99,R91,
B60:,R12,R39,R56,R11,R77,R94,R23,R45,R72,R58,R29,R31,R69,R52,R6,R92,R59,R85,R96,R81,R5,R82,R53,R17,R84,R89,R8,R61,R24,R18,R79,R10,R38,R21,R95,R49,R33,R63,R26,R37,R71,R80,R65,R88,R87,R54,R1,R78,R25,R43,R30,R41,R51,R67,R99,R60,R73,R68,R20,R28,R70,R34,R91,R46,R40,R98,R75,R86,R13,R90,R2,R62,R27,R14,R74,R36,R9,R19,R44,R16,R57,R15,R64,R97,R47,R32,R93,R22,R0,R3,R7,R76,R4,R83,R50,R66,R48,R35,R55,R42,
B61:,R76,R40,R65,R91,R79,R30,R3,R58,R68,R18,R87,R69,R19,R61,R82,R63,R11,R96,R33,R85,R77,R86,R20,R97,R50,R41,R53,R15,R27,R43,R46,R36,R24,R42,R0,R88,R32,R38,R37,R70,R9,R22,R75,R14,R17,R67,R39,R21,R12,R78,R34,R47,R26,R99,R93,R94,R48,R64,R10,R66,R81,R1,R54,R83,R71,R5,R7,R74,R13,R45,R31,R73,R56,R28,R62,R35,R89,R60,R29,R57,R59,R25,R55,R98,R8,R90,R95,R16,R4,R80,R72,R44,R52,R2,R6,R23,R84,R49,R51,R92,
B62:,R55,R14,R65,R31,R41,R67,R35,R86,R47,R91,R76,R77,R37,R51,R87,R17,R28,R64,R61,R62,R45,R11,R75,R19,R72,R60,R2,R94,R71,R58,R82,R42,R99,R8,R95,R88,R83,R34,R89,R36,R32,R18,R16,R5,R59,R73,R22,R63,R3,R33,R92,R29,R27,R25,R97,R4,R10,R48,R40,R50,R52,R53,R1,R90,R21,R24,R44,R43,R70,R68,R38,R49,R7,R6,R30,R79,R9,R66,R93,R81,R84,R56,R39,R54,R0,R13,R46,R69,R80,R85,R15,R57,R12,R23,R78,R96,R26,R74,R20,R98,
B63:,R45,R32,R3,R86,R28,R36,R92,R99,R20,R60,R42,R79,R66,R67,R49,R6,R47,R55,R68,R40,R27,R9,R97,R51,R58,R41,R26,R18,R4,R71,R64,R93,R54,R94,R38,R37,R1,R85,R16,R14,R31,R65,R24,R91,R19,R74,R35,R2,R30,R78,R53,R7,R25,R98,R11,R5,R39,R80,R23,R90,R69,R29,R12,R52,R34,R70,R17,R56,R62,R61,R50,R81,R44,R96,R13,R0,R83,R48,R88,R15,R63,R95,R73,R43,R10,R57,R76,R77,R33,R87,R84,R59,R21,R8,R82,R46,R89,R22,R72,R75,
B64:,R37,R79,R83,R88,R26,R64,R57,R38,R25,R18,R93,R39,R97,R49,R31,R76,R32,R7,R28,R4,R99,R66,R0,R69,R14,R2,R96,R42,R3,R21,R90,R53,R60,R46,R5,R70,R15,R45,R50,R67,R94,R86,R36,R80,R75,R1,R95,R11,R48,R74,R77,R16,R19,R85,R33,R78,R55,R82,R10,R27,R72,R47,R84,R73,R23,R12,R68,R59,R62,R30,R44,R91,R71,R65,R43,R52,R63,R92,R6,R24,R8,R17,R13,R58,R40,R81,R29,R61,R20,R51,R56,R34,R9,R87,R98,R54,R41,R89,R35,R22,
B65:,R54,R30,R86,R56,R26,R28,R38,R59,R39,R94,R52,R65,R21,R99,R35,R14,R40,R57,R11,R2,R75,R50,R10,R31,R32,R80,R16,R29,R64,R27,R60,R90,R45,R24,R51,R61,R77,R68,R82,R37,R83,R46,R23,R36,R12,R72,R62,R79,R13,R92,R44,R34,R18,R49,R71,R81,R9,R78,R25,R73,R6,R58,R93,R0,R4,R3,R47,R87,R53,R67,R17,R91,R70,R96,R76,R8,R19,R89,R20,R42,R48,R97,R43,R63,R88,R95,R85,R5,R66,R84,R33,R7,R98,R69,R55,R1,R22,R41,R74,R15,
B66:,R9,R97,R27,R5,R35,R24,R44,R38,R94,R69,R3,R57,R68,R90,R32,R11,R98,R96,R88,R28,R92,R39,R86,R36,R81,R47,R42,R10,R99,R83,R56,R93,R64,R8,R13,R43,R23,R14,R52,R80,R53,R77,R63,R70,R30,R21,R12,R66,R54,R65,R89,R55,R45,R31,R50,R17,R85,R87,R40,R91,R4,R1,R49,R37,R34,R62,R19,R73,R82,R95,R0,R20,R72,R78,R71,R16,R18,R48,R84,R41,R25,R61,R75,R26,R29,R60,R74,R79,R7,R67,R51,R6,R15,R46,R59,R22,R58,R33,R76,R2,
B67:,R29,R86,R16,R33,R71,R85,R65,R11,R79,R98,R73,R45,R28,R89,R54,R83,R59,R26,R31,R50,R53,R20,R2,R61,R32,R25,R18,R60,R48,R13,R77,R27,R94,R19,R74,R76,R70,R51,R93,R99,R1,R15,R6,R63,R81,R82,R9,R58,R66,R37,R35,R84,R90,R0,R10,R67,R55,R12,R91,R69,R52,R64,R75,R42,R5,R17,R80,R8,R23,R7,R44,R34,R88,R40,R43,R49,R92,R38,R39,R46,R24,R95,R96,R47,R97,R3,R72,R21,R41,R30,R62,R87,R14,R36,R78,R4,R57,R68,R56,R22,
B68:,R71,R32,R48,R43,R33,R57,R91,R24,R92,R20,R87,R50,R36,R3,R40,R18,R99,R21,R78,R7,R23,R86,R26,R88,R59,R16,R42,R27,R90,R39,R8,R73,R69,R14,R77,R94,R93,R4,R74,R76,R35,R46,R60,R51,R75,R89,R80,R28,R6,R54,R12,R66,R11,R38,R83,R25,R0,R96,R47,R17,R19,R62,R65,R55,R34,R84,R22,R37,R10,R45,R95,R31,R98,R67,R72,R85,R61,R68,R53,R41,R70,R64,R82,R30,R56,R97,R79,R58,R29,R52,R63,R13,R15,R49,R1,R9,R2,R44,R81,R5,
B69:,R5,R63,R94,R67,R29,R96,R22,R68,R76,R31,R55,R18,R57,R79,R71,R17,R52,R7,R13,R62,R48,R6,R41,R21,R23,R12,R66,R61,R69,R36,R45,R65,R14,R72,R39,R78,R58,R77,R53,R86,R90,R24,R32,R28,R60,R40,R81,R50,R34,R38,R19,R42,R75,R30,R84,R8,R35,R93,R95,R4,R54,R27,R64,R99,R11,R74,R43,R16,R87,R73,R2,R20,R98,R37,R85,R92,R0,R3,R88,R47,R49,R89,R56,R10,R1,R9,R82,R33,R51,R83,R25,R15,R46,R97,R59,R91,R80,R26,R44,R70,
B70:,R36,R69,R5,R37,R54,R17,R43,R82,R38,R19,R0,R48,R7,R42,R80,R67,R90,R52,R93,R88,R28,R41,R97,R71,R79,R40,R47,R66,R72,R26,R8,R33,R32,R53,R78,R29,R94,R24,R31,R34,R45,R61,R14,R10,R3,R49,R91,R57,R64,R68,R99,R86,R76,R30,R27,R6,R44,R74,R63,R23,R51,R16,R65,R46,R58,R2,R55,R4,R77,R1,R75,R87,R50,R21,R20,R81,R18,R15,R95,R35,R84,R89,R62,R60,R39,R85,R22,R25,R98,R11,R56,R83,R70,R9,R13,R73,R96,R59,R12,R92,
B71:,R10,R28,R50,R71,R78,R59,R29,R99,R58,R14,R20,R86,R21,R25,R67,R44,R53,R46,R8,R63,R94,R98,R85,R24,R12,R1,R31,R82,R6,R87,R80,R15,R90,R40,R16,R11,R92,R83,R49,R33,R55,R41,R38,R22,R13,R26,R62,R4,R66,R56,R0,R3,R68,R19,R51,R61,R54,R43,R72,R39,R5,R95,R84,R45,R27,R91,R64,R48,R74,R42,R7,R69,R2,R9,R34,R70,R73,R97,R36,R35,R23,R52,R96,R93,R30,R60,R76,R79,R75,R18,R89,R32,R65,R47,R77,R88,R81,R37,R57,R17,
B72:,R16,R47,R57,R27,R79,R24,R39,R83,R73,R34,R2,R29,R44,R21,R65,R15,R80,R45,R92,R88,R0,R36,R17,R14,R70,R72,R38,R35,R74,R94,R75,R42,R81,R5,R95,R96,R69,R49,R31,R52,R54,R86,R46,R6,R55,R18,R13,R48,R84,R67,R64,R40,R77,R85,R37,R32,R41,R91,R98,R90,R25,R68,R30,R11,R12,R58,R93,R8,R9,R59,R97,R60,R22,R63,R28,R89,R43,R53,R61,R99,R62,R71,R66,R23,R51,R19,R76,R20,R87,R50,R4,R26,R7,R10,R3,R33,R1,R78,R82,R56,
B73:,R45,R39,R54,R57,R21,R79,R27,R67,R6,R2,R17,R46,R72,R30,R99,R37,R53,R52,R28,R23,R82,R60,R5,R7,R10,R26,R42,R75,R83,R41,R12,R51,R43,R90,R50,R24,R9,R49,R48,R77,R71,R47,R31,R19,R34,R13,R36,R84,R22,R4,R3,R33,R93,R70,R56,R40,R97,R16,R38,R87,R69,R66,R58,R63,R8,R11,R96,R14,R55,R15,R95,R44,R61,R94,R65,R0,R74,R64,R1,R86,R20,R88,R68,R81,R80,R25,R73,R78,R59,R85,R76,R92,R18,R62,R89,R32,R29,R98,R91,R35,
B74:,R54,R35,R43,R91,R79,R48,R28,R51,R95,R71,R57,R6,R24,R45,R49,R58,R8,R52,R14,R44,R86,R11,R41,R3,R96,R47,R61,R18,R10,R64,R31,R80,R34,R38,R1,R68,R20,R94,R42,R77,R53,R59,R87,R74,R92,R37,R69,R72,R66,R13,R7,R15,R83,R55,R21,R36,R76,R60,R39,R81,R26,R56,R93,R0,R5,R23,R98,R2,R22,R90,R62,R88,R17,R67,R73,R27,R82,R65,R12,R46,R78,R16,R63,R29,R40,R9,R70,R85,R19,R75,R99,R50,R4,R33,R89,R32,R30,R97,R84,R25,
B75:,R34,R12,R23,R53,R43,R95,R64,R50,R38,R77,R20,R24,R88,R60,R94,R61,R74,R75,R16,R44,R62,R4,R42,R30,R56,R76,R26,R7,R1,R93,R11,R14,R31,R32,R54,R25,R66,R21,R28,R83,R6,R87,R45,R0,R70,R89,R98,R18,R37,R84,R3,R5,R86,R51,R33,R65,R90,R22,R48,R79,R41,R59,R92,R35,R36,R29,R39,R2,R73,R10,R82,R55,R15,R63,R68,R81,R91,R80,R78,R97,R47,R58,R8,R96,R85,R49,R46,R69,R40,R13,R67,R17,R9,R27,R57,R71,R19,R99,R52,R72,
B76:,R17,R70,R71,R48,R79,R20,R87,R14,R97,R75,R63,R38,R77,R94,R74,R33,R40,R67,R50,R16,R60,R88,R76,R65,R85,R10,R1,R45,R58,R0,R95,R66,R3,R31,R5,R91,R44,R19,R64,R84,R24,R82,R93,R23,R18,R61,R47,R8,R30,R35,R21,R11,R15,R39,R59,R46,R32,R81,R49,R90,R28,R7,R69,R22,R53,R9,R41,R56,R43,R27,R80,R51,R92,R34,R52,R42,R96,R4,R72,R57,R99,R13,R2,R78,R25,R36,R29,R6,R55,R12,R86,R26,R83,R54,R89,R73,R98,R68,R62,R37,
B77:,R94,R90,R7,R57,R46,R69,R64,R4,R37,R34,R3,R72,R33,R62,R27,R22,R65,R49,R50,R52,R82,R54,R24,R8,R60,R13,R79,R99,R21,R67,R17,R25,R44,R16,R86,R87,R35,R10,R47,R12,R89,R73,R70,R42,R61,R58,R53,R36,R56,R81,R29,R18,R31,R51,R98,R96,R40,R68,R1,R28,R93,R14,R55,R83,R76,R43,R77,R88,R48,R41,R66,R11,R32,R85,R80,R9,R84,R78,R91,R20,R45,R92,R74,R63,R19,R2,R38,R15,R71,R30,R97,R23,R59,R95,R39,R0,R75,R5,R6,R26,
B78:,R17,R38,R0,R61,R75,R4,R29,R68,R67,R46,R43,R50,R36,R55,R1,R86,R41,R80,R53,R26,R59,R84,R98,R71,R48,R22,R42,R57,R58,R37,R21,R20,R65,R2,R10,R76,R72,R87,R19,R81,R9,R5,R24,R69,R51,R63,R7,R96,R92,R90,R32,R52,R30,R88,R6,R35,R74,R49,R13,R83,R77,R93,R94,R23,R97,R25,R66,R14,R40,R44,R27,R28,R11,R16,R33,R15,R79,R85,R39,R18,R56,R54,R62,R45,R73,R89,R95,R12,R64,R99,R78,R3,R34,R82,R91,R47,R8,R31,R60,R70,
B79:,R45,R93,R80,R76,R69,R1,R29,R52,R6,R49,R58,R7,R68,R18,R81,R28,R92,R78,R38,R16,R33,R71,R97,R96,R53,R14,R42,R22,R32,R26,R10,R99,R37,R34,R12,R35,R60,R47,R51,R75,R94,R24,R74,R59,R39,R20,R23,R79,R56,R66,R86,R82,R5,R98,R48,R89,R88,R3,R13,R31,R65,R70,R9,R15,R44,R64,R21,R57,R41,R30,R72,R0,R17,R19,R27,R73,R11,R85,R54,R91,R4,R55,R40,R77,R50,R62,R90,R87,R46,R83,R61,R36,R95,R63,R84,R2,R8,R67,R25,R43,
B80:,R52,R18,R22,R93,R87,R8,R67,R94,R24,R25,R28,R79,R0,R96,R48,R90,R37,R9,R86,R84,R41,R95,R21,R57,R91,R97,R51,R92,R36,R33,R89,R70,R4,R17,R43,R76,R5,R85,R78,R82,R56,R54,R65,R64,R47,R49,R81,R29,R6,R50,R35,R20,R39,R62,R40,R42,R38,R68,R12,R13,R80,R31,R14,R11,R59,R1,R19,R74,R71,R72,R53,R99,R15,R98,R27,R34,R26,R10,R2,R77,R75,R55,R23,R66,R7,R58,R73,R61,R3,R46,R44,R88,R69,R16,R83,R32,R63,R30,R60,R45,
B81:,R21,R22,R81,R86,R40,R77,R92,R74,R69,R29,R7,R15,R60,R37,R44,R70,R35,R88,R23,R68,R14,R73,R9,R99,R65,R52,R2,R50,R62,R36,R67,R26,R90,R10,R76,R5,R30,R83,R12,R53,R51,R46,R43,R38,R94,R34,R85,R16,R17,R41,R61,R20,R45,R80,R39,R95,R66,R59,R1,R56,R6,R48,R72,R78,R54,R32,R19,R63,R13,R0,R71,R55,R84,R91,R97,R58,R57,R96,R42,R8,R64,R3,R75,R79,R87,R82,R89,R33,R4,R18,R31,R93,R11,R25,R24,R49,R27,R28,R47,R98,
B82:,R93,R4,R72,R31,R57,R44,R96,R23,R9,R29,R59,R65,R17,R21,R90,R41,R67,R7,R66,R3,R81,R53,R47,R83,R60,R94,R2,R36,R33,R64,R30,R52,R50,R82,R39,R1,R88,R16,R99,R0,R55,R85,R68,R42,R32,R87,R38,R25,R84,R71,R45,R63,R79,R51,R28,R10,R80,R24,R5,R48,R6,R20,R74,R75,R13,R97,R69,R56,R98,R40,R95,R54,R76,R89,R27,R86,R8,R70,R58,R78,R14,R11,R37,R12,R46,R73,R15,R22,R43,R19,R91,R35,R92,R49,R77,R26,R62,R18,R34,R61,
B83:,R0,R43,R74,R84,R23,R91,R97,R45,R10,R92,R63,R99,R5,R37,R33,R94,R18,R1,R98,R47,R27,R86,R21,R89,R82,R76,R39,R50,R32,R53,R68,R46,R7,R54,R20,R12,R81,R70,R83,R15,R17,R62,R19,R48,R41,R14,R58,R51,R61,R79,R90,R72,R22,R8,R96,R24,R69,R2,R60,R93,R36,R16,R59,R44,R55,R25,R64,R49,R6,R11,R65,R30,R78,R42,R95,R3,R35,R73,R75,R57,R56,R38,R13,R28,R67,R9,R80,R77,R87,R85,R40,R34,R31,R71,R88,R26,R52,R66,R29,R4,
B84:,R23,R96,R44,R56,R84,R51,R53,R88,R22,R31,R39,R54,R21,R30,R7,R34,R72,R38,R97,R8,R78,R45,R16,R63,R71,R62,R69,R18,R14,R85,R42,R27,R99,R13,R3,R76,R40,R36,R92,R68,R60,R47,R0,R2,R15,R93,R70,R87,R1,R4,R86,R24,R74,R32,R10,R98,R25,R64,R95,R57,R46,R91,R52,R12,R65,R73,R89,R43,R66,R81,R9,R6,R94,R79,R55,R29,R82,R77,R59,R20,R50,R61,R28,R26,R67,R75,R37,R41,R90,R80,R49,R5,R48,R19,R11,R58,R33,R35,R17,R83,
B85:,R72,R26,R23,R16,R15,R41,R64,R69,R40,R89,R51,R86,R39,R42,R97,R84,R95,R14,R5,R43,R49,R18,R28,R50,R10,R22,R32,R13,R0,R73,R75,R87,R90,R4,R70,R61,R65,R81,R66,R92,R9,R34,R71,R31,R27,R88,R96,R56,R2,R7,R91,R20,R99,R38,R62,R77,R67,R6,R55,R58,R11,R82,R52,R57,R74,R76,R80,R63,R45,R37,R44,R17,R60,R54,R35,R47,R93,R25,R8,R94,R24,R33,R1,R19,R21,R12,R83,R29,R79,R36,R78,R48,R30,R68,R59,R85,R3,R46,R98,R53,
B86:,R1,R72,R59,R36,R43,R45,R73,R94,R86,R98,R17,R20,R41,R90,R10,R26,R14,R67,R37,R85,R70,R39,R81,R27,R48,R96,R62,R46,R65,R80,R35,R63,R32,R18,R71,R92,R33,R13,R7,R57,R23,R30,R97,R56,R5,R87,R0,R99,R21,R89,R64,R49,R51,R29,R2,R40,R54,R24,R78,R52,R4,R93,R69,R60,R68,R53,R76,R61,R31,R25,R3,R19,R50,R58,R44,R74,R6,R55,R88,R8,R95,R34,R77,R84,R66,R42,R28,R12,R11,R75,R83,R9,R91,R38,R16,R15,R47,R82,R79,R22,
B87:,R60,R19,R54,R50,R67,R38,R6,R48,R71,R12,R74,R0,R76,R80,R21,R84,R35,R24,R51,R23,R86,R49,R72,R40,R4,R18,R27,R58,R25,R2,R57,R13,R97,R26,R88,R95,R16,R63,R52,R32,R30,R68,R81,R36,R7,R22,R78,R20,R33,R87,R65,R42,R47,R10,R64,R59,R1,R43,R9,R56,R29,R11,R69,R96,R45,R91,R62,R3,R98,R8,R61,R93,R39,R28,R14,R70,R75,R17,R31,R77,R44,R73,R83,R82,R79,R15,R46,R66,R55,R34,R92,R85,R94,R89,R53,R37,R41,R99,R5,R90,
B88:,R86,R23,R70,R0,R1,R41,R3,R72,R48,R67,R98,R42,R38,R71,R51,R91,R64,R60,R19,R14,R75,R4,R12,R46,R22,R99,R20,R27,R88,R34,R84,R56,R89,R36,R77,R35,R40,R74,R43,R21,R87,R63,R65,R5,R92,R28,R15,R26,R33,R80,R76,R29,R78,R11,R10,R81,R59,R24,R62,R73,R39,R82,R8,R96,R61,R6,R25,R94,R30,R52,R79,R54,R66,R68,R90,R95,R31,R58,R32,R18,R13,R93,R53,R57,R7,R83,R55,R44,R85,R97,R37,R9,R50,R45,R17,R2,R69,R16,R49,R47,
B89:,R88,R42,R39,R57,R77,R75,R47,R69,R48,R28,R25,R72,R22,R94,R26,R40,R24,R19,R76,R74,R44,R49,R62,R31,R13,R17,R81,R50,R18,R52,R99,R93,R12,R54,R73,R64,R5,R55,R6,R34,R0,R96,R23,R33,R84,R51,R71,R20,R85,R15,R82,R65,R68,R87,R80,R14,R56,R1,R97,R37,R67,R61,R32,R60,R58,R2,R98,R63,R46,R3,R78,R16,R35,R95,R10,R79,R70,R29,R45,R83,R11,R9,R90,R4,R27,R8,R7,R59,R89,R41,R30,R66,R92,R38,R43,R36,R53,R91,R21,R86,
